	ID	name	annot	nbIns	nbsites	insRate	call	Bayes_class	Bayes_class_4	biotradis	Chaudhuri	Santiago	valentino
2593	SAOUHSC_02880	SAOUHSC_02880	conserved hypothetical protein	56	96	0.5833333333333334	NE	NE	NE	NE	NA	NE	NA
2594	SAOUHSC_02881	SAOUHSC_02881	conserved hypothetical protein	83	135	0.6148148148148148	NE	NE	NE	NE	NA	NE	NA
2595	SAOUHSC_02882	SAOUHSC_02882	conserved hypothetical protein	33	52	0.6346153846153846	NE	NE	NE	NE	NA	NE	NA
2596	SAOUHSC_02883	SAOUHSC_02883	LysM domain protein	61	73	0.8356164383561644	NE	NE	NE	NE	NA	NE	NA
2597	SAOUHSC_02885	SAOUHSC_02885	conserved hypothetical protein	124	180	0.6888888888888889	NE	NE	NE	NE	NA	NE	NA
2598	SAOUHSC_02886	SAOUHSC_02886	conserved hypothetical protein	36	62	0.5806451612903226	NE	NE	NE	NE	NA	NE	NA
2599	SAOUHSC_02887	SAOUHSC_02887	immunodominant antigen A%2C putative	29	44	0.6590909090909091	NE	NE	NE	NE	NA	NE	NA
2600	SAOUHSC_02888	SAOUHSC_02888	conserved hypothetical protein	70	103	0.6796116504854369	NE	NE	NE	NE	NA	NE	NA
2601	SAOUHSC_02889	SAOUHSC_02889	-	10	16	0.625	S	NE	NE	NE	NA	NE	NA
2602	SAOUHSC_02890	SAOUHSC_02890	conserved hypothetical protein	9	15	0.6	S	NE	NE	NE	NA	NE	NA
2603	SAOUHSC_02891	SAOUHSC_02891	conserved hypothetical protein	27	49	0.5510204081632653	NE	NE	NE	NE	NA	NE	NA
2604	SAOUHSC_02892	SAOUHSC_02892	conserved hypothetical protein	43	53	0.8113207547169812	NE	NE	NE	NE	NA	NE	NA
2605	SAOUHSC_02893	SAOUHSC_02893	conserved hypothetical protein	16	18	0.8888888888888888	NE	NE	NE	NE	NA	NE	NA
2606	SAOUHSC_02894	SAOUHSC_02894	conserved hypothetical protein	12	22	0.5454545454545454	NE	NE	NE	NE	NA	NE	NA
2607	SAOUHSC_02895	SAOUHSC_02895	conserved hypothetical protein	50	81	0.6172839506172839	NE	NE	NE	NE	NA	NE	NA
2608	SAOUHSC_02896	SAOUHSC_02896	conserved hypothetical protein	19	25	0.76	NE	NE	NE	NE	NA	NE	NA
2609	SAOUHSC_02897	SAOUHSC_02897	conserved hypothetical protein	35	55	0.6363636363636364	NE	NE	NE	NE	NA	NE	NA
2610	SAOUHSC_02898	SAOUHSC_02898	conserved hypothetical protein	33	55	0.6	NE	NE	NE	NE	NA	NE	NA
2611	SAOUHSC_02899	SAOUHSC_02899	conserved hypothetical protein	50	82	0.6097560975609756	NE	NE	NE	NE	NA	NE	NA
2612	SAOUHSC_02900	SAOUHSC_02900	conserved hypothetical protein	41	63	0.6507936507936508	NE	NE	NE	NE	NA	NE	NA
2613	SAOUHSC_02901	SAOUHSC_02901	conserved hypothetical protein	54	74	0.7297297297297297	NE	NE	NE	NE	NA	NE	NA
2614	SAOUHSC_02904	SAOUHSC_02904	conserved hypothetical protein	64	99	0.6464646464646465	NE	NE	NE	NE	NA	NE	NA
2615	SAOUHSC_02905	SAOUHSC_02905	conserved hypothetical protein	15	28	0.5357142857142857	NE	NE	NE	NE	NA	NE	NA
2616	SAOUHSC_02906	SAOUHSC_02906	conserved hypothetical protein	17	23	0.7391304347826086	NE	NE	NE	NE	NA	NE	NA
2617	SAOUHSC_02907	SAOUHSC_02907	conserved hypothetical protein	16	23	0.6956521739130435	NE	NE	NE	NE	NA	NE	NA
2618	SAOUHSC_02908	SAOUHSC_02908	conserved hypothetical protein	52	71	0.7323943661971831	NE	NE	NE	NE	NA	NE	NA
2619	SAOUHSC_02909	SAOUHSC_02909	catalyzes the conversion of dihydroorotate to orotate in the pyrimidine biosynthesis pathway%3B uses a flavin nucleotide as an essential cofactor%3B class 2 enzymes are monomeric and compared to the class 1 class 2 possess an extended N terminus%2C which plays a role in the membrane association of the enzyme and provides the binding site for the respiratory quinones that serve as physiological electron acceptors	6	90	0.06666666666666667	E	ES	ES	ES	NA	DES	NA
2620	SAOUHSC_02910	SAOUHSC_02910	conserved hypothetical protein	10	17	0.5882352941176471	NE	NE	NE	NE	NA	NE	NA
2621	SAOUHSC_02911	SAOUHSC_02911	conserved hypothetical protein	38	59	0.6440677966101694	NE	NE	NE	NE	NA	NE	NA
2622	SAOUHSC_02912	SAOUHSC_02912	conserved hypothetical protein	22	33	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2623	SAOUHSC_02913	SAOUHSC_02913	conserved hypothetical protein	35	57	0.6140350877192983	NE	NE	NE	NE	NA	NE	NA
2624	SAOUHSC_02914	SAOUHSC_02914	conserved hypothetical protein	9	9	1.0	S	NE	NE	NE	NA	NE	NA
2625	SAOUHSC_02915	SAOUHSC_02915	conserved hypothetical protein	79	129	0.6124031007751938	NE	NE	NE	NE	NA	NE	NA
2626	SAOUHSC_02916	SAOUHSC_02916	Converts L-aspartate to beta-alanine and provides the major route of beta-alanine production in bacteria. Beta-alanine is essential for the biosynthesis of pantothenate (vitamin B5)	22	32	0.6875	NE	NE	NE	NE	NA	NE	NA
2627	SAOUHSC_02918	panC	catalyzes the formation of (R)-pantothenate from pantoate and beta-alanine	53	78	0.6794871794871795	NE	NE	NE	NE	NA	NE	NA
2628	SAOUHSC_02919	panB	catalyzes the formation of tetrahydrofolate and 2-dehydropantoate from 5%2C10-methylenetetrahydrofolate and 3-methyl-2-oxobutanoate	43	63	0.6825396825396826	NE	NE	NE	NE	NA	NE	NA
2629	SAOUHSC_02920	SAOUHSC_02920	2-dehydropantoate 2-reductase	55	75	0.7333333333333333	NE	NE	NE	NE	NA	NE	NA
2630	SAOUHSC_02921	SAOUHSC_02921	alpha-acetolactate decarboxylase	32	54	0.5925925925925926	NE	NE	NE	NE	NA	NE	NA
2631	SAOUHSC_02922	SAOUHSC_02922	L-lactate dehydrogenase	51	84	0.6071428571428571	NE	NE	NE	NE	NA	NE	NA
2632	SAOUHSC_02923	SAOUHSC_02923	conserved hypothetical protein	84	140	0.6	NE	NE	NE	NE	NA	NE	NA
2633	SAOUHSC_02924	SAOUHSC_02924	catalyzes the formation of succinate semialdehyde and glutamate from 4-aminobutanoate and 2-oxoglutarate	79	112	0.7053571428571429	NE	NE	NE	NE	NA	NE	NA
2634	SAOUHSC_02925	SAOUHSC_02925	conserved hypothetical protein	29	50	0.58	NE	NE	NE	NE	NA	NE	NA
2635	SAOUHSC_02926	SAOUHSC_02926	catalyzes the formation of glycerone phosphate and D-glyceraldehyde 3-phosphate from D-fructose 1%2C6-bisphosphate in glycolysis	52	71	0.7323943661971831	NE	NE	NE	NE	NA	NE	NA
2636	SAOUHSC_02927	SAOUHSC_02927	malate dehydrogenase%3B catalyzes the oxidation of malate to oxaloacetate	66	116	0.5689655172413793	NE	NE	NE	NE	NA	NE	NA
2637	SAOUHSC_02928	SAOUHSC_02928	conserved hypothetical protein	30	44	0.6818181818181818	NE	NE	NE	NE	NA	NE	NA
2638	SAOUHSC_02929	SAOUHSC_02929	acetyl-CoA synthetase%2C putative	80	142	0.5633802816901409	NE	NE	NE	NE	NA	NE	NA
2639	SAOUHSC_02930	SAOUHSC_02930	conserved hypothetical protein	26	45	0.5777777777777777	NE	NE	NE	NE	NA	NE	NA
2640	SAOUHSC_02931	SAOUHSC_02931	conserved hypothetical protein	12	18	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2641	SAOUHSC_02932	SAOUHSC_02932	catalyzes the oxidation of choline to betaine aldehyde and betain aldehyde to glycine betaine	71	126	0.5634920634920635	NE	NE	NE	NE	NA	NE	NA
2642	SAOUHSC_02933	SAOUHSC_02933	betaine aldehyde dehydrogenase	65	110	0.5909090909090909	NE	NE	NE	NE	NA	NE	NA
2643	SAOUHSC_02934	SAOUHSC_02934	conserved hypothetical protein	3	9	0.3333333333333333	S	NE	NE	NE	NA	NE	NA
2644	SAOUHSC_02935	SAOUHSC_02935	conserved hypothetical protein	20	31	0.6451612903225806	NE	NE	NE	NE	NA	NE	NA
2645	SAOUHSC_02936	SAOUHSC_02936	conserved hypothetical protein	42	64	0.65625	NE	NE	NE	NE	NA	NE	NA
2646	SAOUHSC_02937	SAOUHSC_02937	choline transporter%2C putative	94	147	0.6394557823129252	NE	NE	NE	NE	NA	NE	NA
2647	SAOUHSC_02939	SAOUHSC_02939	-	5	27	0.18518518518518517	U	U	U	NE	NA	NE	NA
2648	SAOUHSC_02940	SAOUHSC_02940	conserved hypothetical protein	8	11	0.7272727272727273	S	NE	NE	NE	NA	NE	NA
2649	SAOUHSC_02941	SAOUHSC_02941	conserved hypothetical protein	43	58	0.7413793103448276	NE	NE	NE	NE	NA	NE	NA
2650	SAOUHSC_02942	SAOUHSC_02942	Catalyzes the reduction of nucleoside 5'-triphosphates to 2'-deoxynucleoside 5'-triphosphates	115	159	0.7232704402515723	NE	NE	NE	NE	NA	NE	NA
2651	SAOUHSC_02943	SAOUHSC_02943	citrate transporter%2C putative	89	131	0.6793893129770993	NE	NE	NE	NE	NA	NE	NA
2652	SAOUHSC_02944	SAOUHSC_02944	conserved hypothetical protein	8	12	0.6666666666666666	S	NE	NE	NE	NA	NE	NA
2653	SAOUHSC_02945	SAOUHSC_02945	catalyzes the formation of siroheme from precorrin-2	36	48	0.75	NE	NE	NE	NE	NA	NE	NA
2654	SAOUHSC_02947	SAOUHSC_02947	sulfite reductase (NADPH) flavoprotein alpha-component%2C putative	106	160	0.6625	NE	NE	NE	NE	NA	NE	NA
2655	SAOUHSC_02948	SAOUHSC_02948	-	8	14	0.5714285714285714	S	NE	NE	NE	NA	NE	NA
2656	SAOUHSC_02949	SAOUHSC_02949	conserved hypothetical protein	32	47	0.6808510638297872	NE	NE	NE	NE	NA	NE	NA
2657	SAOUHSC_02950	SAOUHSC_02950	-	9	14	0.6428571428571429	S	NE	NE	NE	NA	NE	NA
2658	SAOUHSC_02953	SAOUHSC_02953	permease%2C putative domain protein	124	219	0.5662100456621004	NE	NE	NE	NE	NA	NE	NA
2659	SAOUHSC_02954	SAOUHSC_02954	ABC transporter%2C ATP-binding protein%2C putative	39	59	0.6610169491525424	NE	NE	NE	NE	NA	NE	NA
2660	SAOUHSC_02955	nsaS	sensor histidine kinase%2C putative	58	95	0.6105263157894737	NE	NE	NE	NE	NA	NE	NA
2661	SAOUHSC_02956	nsaR	DNA-binding response regulator%2C putative	39	65	0.6	NE	NE	NE	NE	NA	NE	NA
2662	SAOUHSC_02957	SAOUHSC_02957	conserved hypothetical protein	13	18	0.7222222222222222	NE	NE	NE	NE	NA	NE	NA
2663	SAOUHSC_02958	SAOUHSC_02958	alkaline phosphatase III precursor%2C putative	69	116	0.5948275862068966	NE	NE	NE	NE	NA	NE	NA
2664	SAOUHSC_02960	SAOUHSC_02960	-	7	11	0.6363636363636364	S	NE	NE	NE	NA	NE	NA
2665	SAOUHSC_02961	SAOUHSC_02961	conserved hypothetical protein	18	39	0.46153846153846156	NE	NE	NE	NE	NA	NE	NA
2666	SAOUHSC_02962	SAOUHSC_02962	tributyrin esterase%2C putative	51	68	0.75	NE	NE	NE	NE	NA	NE	NA
2667	SAOUHSC_02963	SAOUHSC_02963	clumping factor B%2C putative	116	196	0.5918367346938775	U	NE	NE	NE	NA	NE	NA
2668	SAOUHSC_02964	SAOUHSC_02964	conserved hypothetical protein	48	73	0.6575342465753424	NE	NE	NE	NE	NA	NE	NA
2669	SAOUHSC_02965	SAOUHSC_02965	catalyzes the reversible synthesis of carbamate and ATP from carbamoyl phosphate and ADP	34	73	0.4657534246575342	NE	NE	NE	NE	NA	NE	NA
2670	SAOUHSC_02967	SAOUHSC_02967	arginine/ornithine antiporter%2C putative	106	149	0.7114093959731543	NE	NE	NE	NE	NA	NE	NA
2671	SAOUHSC_02968	SAOUHSC_02968	catalyzes the formation of ornithine and carbamylphosphate from citrulline in the arginine catabolic pathway	49	88	0.5568181818181818	NE	NE	NE	NE	NA	NE	NA
2672	SAOUHSC_02969	SAOUHSC_02969	catalyzes the degradation of arginine to citruline and ammonia	80	120	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2673	SAOUHSC_02970	SAOUHSC_02970	conserved hypothetical protein	35	49	0.7142857142857143	NE	NE	NE	NE	NA	NE	NA
2674	SAOUHSC_02971	SAOUHSC_02971	aureolysin%2C putative	61	116	0.5258620689655172	NE	NE	NE	NE	NA	NE	NA
2675	SAOUHSC_02972	SAOUHSC_02972	conserved hypothetical protein	30	54	0.5555555555555556	NE	NE	NE	NE	NA	NE	NA
2676	SAOUHSC_02973	SAOUHSC_02973	conserved hypothetical protein	18	35	0.5142857142857142	NE	NE	NE	NE	NA	NE	NA
2677	SAOUHSC_02974	SAOUHSC_02974	conserved hypothetical protein	108	172	0.627906976744186	NE	NE	NE	NE	NA	NE	NA
2678	SAOUHSC_02975	SAOUHSC_02975	PTS system%2C fructose-specific IIABC component%2C putative	91	168	0.5416666666666666	NE	NE	NE	NE	NA	NE	NA
2679	SAOUHSC_02976	SAOUHSC_02976	mannose-6-phosphate isomerase%2C class I	58	92	0.6304347826086957	NE	NE	NE	NE	NA	NE	NA
2680	SAOUHSC_02978	SAOUHSC_02978	phage infection protein%2C putative	162	269	0.6022304832713755	NE	NE	NE	NE	NA	NE	NA
2681	SAOUHSC_02979	SAOUHSC_02979	conserved hypothetical protein	112	166	0.6746987951807228	NE	NE	NE	NE	NA	NE	NA
2682	SAOUHSC_02980	SAOUHSC_02980	conserved hypothetical protein	30	57	0.5263157894736842	NE	NE	NE	NE	NA	NE	NA
2683	SAOUHSC_02982	SAOUHSC_02982	conserved hypothetical protein	104	162	0.6419753086419753	NE	NE	NE	NE	NA	NE	NA
2684	SAOUHSC_02983	SAOUHSC_02983	conserved hypothetical protein	84	129	0.6511627906976745	NE	NE	NE	NE	NA	NE	NA
2685	SAOUHSC_02984	SAOUHSC_02984	conserved hypothetical protein	98	152	0.6447368421052632	NE	NE	NE	NE	NA	NE	NA
2686	SAOUHSC_02985	azi	functions in protein export%3B can interact with acidic membrane phospholipids and the SecYEG protein complex%3B binds to preproteins%3B binds to ATP and undergoes a conformational change to promote membrane insertion of SecA/bound preprotein%3B ATP hydrolysis appears to drive release of the preprotein from SecA and deinsertion of SecA from the membrane%3B additional proteins SecD/F/YajC aid SecA recycling%3B exists in an equilibrium between monomers and dimers%3B may possibly form higher order oligomers%3B in some organisms%2C especially gram positive pathogens%2C have paralogs that have been found to be nonessential but do function in secretion of a subset of exported proteins	129	216	0.5972222222222222	NE	NE	NE	NE	NA	NE	NA
2687	SAOUHSC_02986	SAOUHSC_02986	conserved hypothetical protein	55	78	0.7051282051282052	NE	NE	NE	NE	NA	NE	NA
2688	SAOUHSC_02987	SAOUHSC_02987	conserved hypothetical protein	80	128	0.625	NE	NE	NE	NE	NA	NE	NA
2689	SAOUHSC_02988	SAOUHSC_02988	conserved hypothetical protein	89	127	0.7007874015748031	NE	NE	NE	NE	NA	NE	NA
2690	SAOUHSC_02989	secY	forms heterotrimeric complex in the membrane%3B in bacteria the complex consists of SecY which forms the channel pore and SecE and SecG%3B the SecG subunit is not essential%3B in bacteria translocation is driven via the SecA ATPase	92	139	0.6618705035971223	NE	NE	NE	NE	NA	NE	NA
2691	SAOUHSC_02990	SAOUHSC_02990	conserved hypothetical protein	329	452	0.7278761061946902	NE	NE	NE	NE	NA	NE	NA
2692	SAOUHSC_02991	SAOUHSC_02991	conserved hypothetical protein	30	58	0.5172413793103449	NE	NE	NE	NE	NA	NE	NA
2693	SAOUHSC_02992	SAOUHSC_02992	conserved hypothetical protein	19	34	0.5588235294117647	NE	NE	NE	NE	NA	NE	NA
2694	SAOUHSC_02993	SAOUHSC_02993	conserved hypothetical protein	19	30	0.6333333333333333	NE	NE	NE	NE	NA	NE	NA
2695	SAOUHSC_02994	SAOUHSC_02994	conserved hypothetical protein	23	34	0.6764705882352942	NE	NE	NE	NE	NA	NE	NA
2696	SAOUHSC_02995	SAOUHSC_02995	conserved hypothetical protein	35	61	0.5737704918032787	NE	NE	NE	NE	NA	NE	NA
2697	SAOUHSC_02996	SAOUHSC_02996	this stereospecific enzymes reduces the S isomer of methionine sulfoxide while MsrB reduces the R form%3B a fusion protein of this enzyme with MsrB provides protection against oxidative stress in Neisseria gonorrhoeae	26	39	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2698	SAOUHSC_02997	SAOUHSC_02997	conserved hypothetical protein	28	44	0.6363636363636364	NE	NE	NE	NE	NA	NE	NA
2699	SAOUHSC_02998	SAOUHSC_02998	capsular polysaccharide biosynthesis protein%2C Cap5C	41	63	0.6507936507936508	NE	NE	NE	NE	NA	NE	NA
2700	SAOUHSC_02999	SAOUHSC_02999	capsular polysaccharide biosynthesis protein Cap5B	46	63	0.7301587301587301	NE	NE	NE	NE	NA	NE	NA
2701	SAOUHSC_03000	SAOUHSC_03000	capsular polysaccharide biosynthesis%2C capA%2C putative	38	73	0.5205479452054794	NE	NE	NE	NE	NA	NE	NA
2702	SAOUHSC_03001	SAOUHSC_03001	ica operon transcriptional regulator IcaR%2C putative	19	56	0.3392857142857143	NE	NE	NE	NE	NA	NE	NA
2703	SAOUHSC_03002	SAOUHSC_03002	predicted polysaccharide polymerase involved in biofilm formation%3B required for the synthesis of the beta-1%2C6-N-acetylglucosamine polysaccharide%3B PgaC%3B in Yersinia the HmsR protein is an inner membrane protein	83	115	0.7217391304347827	NE	NE	NE	NE	NA	NE	NA
2704	SAOUHSC_03003	SAOUHSC_03003	conserved hypothetical protein	22	31	0.7096774193548387	NE	NE	NE	NE	NA	NE	NA
2705	SAOUHSC_03004	SAOUHSC_03004	icaB protein%2C putative	47	86	0.5465116279069767	NE	NE	NE	NE	NA	NE	NA
2706	SAOUHSC_03005	SAOUHSC_03005	intercellular adhesion protein C%2C putative	102	146	0.6986301369863014	NE	NE	NE	NE	NA	NE	NA
2707	SAOUHSC_03006	SAOUHSC_03006	lipase	87	169	0.514792899408284	NE	NE	NE	NE	NA	NE	NA
2708	SAOUHSC_03008	SAOUHSC_03008	imidazole glycerol phosphate synthase subunit hisF%2C putative	61	111	0.5495495495495496	NE	NE	NE	NE	NA	NE	NA
2709	SAOUHSC_03009	SAOUHSC_03009	catalyzes the formation of 5-(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino-l-(5-hosphoribosyl)imidazole-4-carboxamide from 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide	37	58	0.6379310344827587	NE	NE	NE	NE	NA	NE	NA
2710	SAOUHSC_03010	hisH	with HisF IGPS catalyzes the conversion of phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribonucleotide phosphate and glutamine to imidazole-glycerol phosphate%2C 5-aminoimidazol-4-carboxamide ribonucleotide%2C and glutamate in histidine biosynthesis%3B the HisH subunit provides the glutamine amidotransferase activity that produces the ammonia necessary to HisF for the synthesis of imidazole-glycerol phosphate and 5-aminoimidazol-4-carboxamide ribonucleotide	30	52	0.5769230769230769	NE	NE	NE	NE	NA	NE	NA
2711	SAOUHSC_03011	hisB	catalyzes the dehydration of D-erythro-1-(imidazol-4-yl)glycerol 3-phosphate to 3-(imidazol-4-yl)-2-oxopropyl phosphate in histidine biosynthesis	27	46	0.5869565217391305	NE	NE	NE	NE	NA	NE	NA
2712	SAOUHSC_03012	SAOUHSC_03012	histidinol-phosphate aminotransferase%2C putative	51	88	0.5795454545454546	NE	NE	NE	NE	NA	NE	NA
2713	SAOUHSC_03013	SAOUHSC_03013	catalyzes the oxidation of L-histidinol to L-histidinaldehyde and then to L-histidine in histidine biosynthesis%3B functions as a dimer	68	105	0.6476190476190476	NE	NE	NE	NE	NA	NE	NA
2714	SAOUHSC_03014	hisG	short form of enzyme%3B requires HisZ for function%3B catalyzes the formation of N'-5'-phosphoribosyl-ATP from phosphoribosyl pyrophosphate%3B crucial role in histidine biosynthesis%3B forms heteromultimer of HisG and HisZ	41	59	0.6949152542372882	NE	NE	NE	NE	NA	NE	NA
2715	SAOUHSC_03015	hisZ	May allow the feedback regulation of ATP phosphoribosyltransferase activity by histidine	34	59	0.576271186440678	NE	NE	NE	NE	NA	NE	NA
2716	SAOUHSC_03016	SAOUHSC_03016	conserved hypothetical protein	64	103	0.6213592233009708	NE	NE	NE	NE	NA	NE	NA
2717	SAOUHSC_03017	SAOUHSC_03017	conserved hypothetical protein	27	51	0.5294117647058824	NE	NE	NE	NE	NA	NE	NA
2718	SAOUHSC_03018	SAOUHSC_03018	conserved hypothetical protein	58	95	0.6105263157894737	NE	NE	NE	NE	NA	NE	NA
2719	SAOUHSC_03019	SAOUHSC_03019	ABC transporter%2C ATP-binding protein%2C putative	103	167	0.6167664670658682	NE	NE	NE	NE	NA	NE	NA
2720	SAOUHSC_03020	SAOUHSC_03020	conserved hypothetical protein	35	61	0.5737704918032787	NE	NE	NE	NE	NA	NE	NA
2721	SAOUHSC_03021	SAOUHSC_03021	conserved hypothetical protein	51	81	0.6296296296296297	NE	NE	NE	NE	NA	NE	NA
2722	SAOUHSC_03022	SAOUHSC_03022	conserved hypothetical protein	18	40	0.45	NE	NE	NE	NE	NA	NE	NA
2723	SAOUHSC_03023	SAOUHSC_03023	Drp35	48	81	0.5925925925925926	NE	NE	NE	NE	NA	NE	NA
2724	SAOUHSC_03024	SAOUHSC_03024	conserved hypothetical protein	49	78	0.6282051282051282	NE	NE	NE	NE	NA	NE	NA
2725	SAOUHSC_03025	SAOUHSC_03025	catalyzes the removal of 5-oxoproline from various penultimate amino acid residues except L-proline	30	60	0.5	NE	NE	NE	NE	NA	NE	NA
2726	SAOUHSC_03026	SAOUHSC_03026	conserved hypothetical protein	52	90	0.5777777777777777	NE	NE	NE	NE	NA	NE	NA
2727	SAOUHSC_03027	SAOUHSC_03027	conserved hypothetical protein	18	30	0.6	NE	NE	NE	NE	NA	NE	NA
2728	SAOUHSC_03028	SAOUHSC_03028	conserved hypothetical protein	23	42	0.5476190476190477	NE	NE	NE	NE	NA	NE	NA
2729	SAOUHSC_03030	SAOUHSC_03030	sodium%2C sulfate symporter%2C putative	64	122	0.5245901639344263	NE	NE	NE	NE	NA	NE	NA
2730	SAOUHSC_03031	SAOUHSC_03031	conserved hypothetical protein	55	93	0.5913978494623656	NE	NE	NE	NE	NA	NE	NA
2731	SAOUHSC_03032	SAOUHSC_03032	conserved hypothetical protein	29	50	0.58	NE	NE	NE	NE	NA	NE	NA
2732	SAOUHSC_03033	SAOUHSC_03033	high affinity nickel transporter%2C putative	44	89	0.4943820224719101	NE	NE	NE	NE	NA	NE	NA
2733	SAOUHSC_03034	SAOUHSC_03034	conserved hypothetical protein	42	79	0.5316455696202531	NE	NE	NE	NE	NA	NE	NA
2734	SAOUHSC_03035	SAOUHSC_03035	conserved hypothetical protein	32	58	0.5517241379310345	NE	NE	NE	NE	NA	NE	NA
2735	SAOUHSC_03036	SAOUHSC_03036	ABC transporter%2C ATP-binding protein%2C putative	30	54	0.5555555555555556	NE	NE	NE	NE	NA	NE	NA
2736	SAOUHSC_03037	SAOUHSC_03037	permease%2C putative	119	194	0.6134020618556701	NE	NE	NE	NE	NA	NE	NA
2737	SAOUHSC_03037a	SAOUHSC_03037a	-	15	20	0.75	NE	NE	NE	NA	NA	NE	NA
2738	SAOUHSC_03040	SAOUHSC_03040	integrase/recombinase	36	49	0.7346938775510204	NE	NE	NE	NE	NA	NE	NA
2739	SAOUHSC_03041	SAOUHSC_03041	conserved hypothetical protein	38	60	0.6333333333333333	NE	NE	NE	NE	NA	NE	NA
2740	SAOUHSC_03042	SAOUHSC_03042	integrase/recombinase%2C core domain family	20	31	0.6451612903225806	NE	NE	NE	NE	NA	NE	NA
2741	SAOUHSC_03045	SAOUHSC_03045	cold shock protein%2C putative	7	16	0.4375	NE	NE	NE	NE	NA	NE	NA
2742	SAOUHSC_03046	SAOUHSC_03046	Helix-turn-helix domain protein	30	56	0.5357142857142857	NE	NE	NE	NE	NA	NE	NA
2743	SAOUHSC_03047	SAOUHSC_03047	conserved hypothetical protein	24	40	0.6	NE	NE	NE	NE	NA	NE	NA
2744	SAOUHSC_03048	SAOUHSC_03048	conserved hypothetical protein	16	33	0.48484848484848486	NE	NE	NE	NE	NA	NE	NA
2745	SAOUHSC_03049	SAOUHSC_03049	conserved hypothetical protein	19	55	0.34545454545454546	NE	NE	NE	NE	ES	DES	NA
2746	SAOUHSC_03051	gidB	glucose-inhibited division protein B%3B SAM-dependent methyltransferase%3B methylates the N7 position of guanosine in position 527 of 16S rRNA	29	61	0.47540983606557374	NE	NE	NE	NE	NA	NE	NA
2747	SAOUHSC_03052	gidA	GidA%3B glucose-inhibited cell division protein A%3B involved in the 5-carboxymethylaminomethyl modification (mnm(5)s(2)U) of the wobble uridine base in some tRNAs	19	171	0.1111111111111111	E	U	ES	ES	ES	ES	NA
2748	SAOUHSC_03053	trmE	in Escherichia coli this protein is involved in the biosynthesis of the hypermodified nucleoside 5-methylaminomethyl-2-thiouridine%2C which is found in the wobble position of some tRNAs and affects ribosomal frameshifting%3B shows potassium-dependent dimerization and GTP hydrolysis%3B also involved in regulation of glutamate-dependent acid resistance and activation of gadE	8	130	0.06153846153846154	U	ES	ES	ES	ES	ES	NA
2749	SAOUHSC_03054	rnpA	protein component of RNaseP which catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'terminus%3B this enzyme also cleaves other RNA substrates	0	40	0.0	E	ES	ES	ES	ES	ES	ES
2750	SAOUHSC_03055	rpmH	in Escherichia coli transcription of this gene is enhanced by polyamines	0	12	0.0	S	ES	ES	ES	ES	ES	ES
2751	SAOUHSC_1307a	SAOUHSC_1307a	-	11	22	0.5	NE	NE	NE	NA	NA	NE	NA
2752	SAOUHSC_1342a	SAOUHSC_1342a	-	19	31	0.6129032258064516	NE	NE	NE	NA	NA	NE	NA
2753	SAOUHSC_3042a	SAOUHSC_3042a	-	15	19	0.7894736842105263	NE	NE	NE	NA	NA	NE	NA
2754	SAOUHSC_A00354	SAOUHSC_A00354	conserved hypothetical protein	17	22	0.7727272727272727	NE	NE	NE	NE	NA	NE	NA
2755	SAOUHSC_A00526	SAOUHSC_A00526	-	10	35	0.2857142857142857	NE	U	NE	NE	NA	DES	NA
2756	SAOUHSC_A00992	SAOUHSC_A00992	conserved hypothetical protein	3	7	0.42857142857142855	NE	NE	NE	ES	NA	NE	NA
2757	SAOUHSC_A01081	SAOUHSC_A01081	conserved hypothetical protein	23	36	0.6388888888888888	NE	NE	NE	NE	NA	NE	NA
2758	SAOUHSC_A01436	SAOUHSC_A01436	-	16	24	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
2759	SAOUHSC_A01514	SAOUHSC_A01514	hypothetical phage protein	5	23	0.21739130434782608	NE	U	U	NE	NA	ES	NA
2760	SAOUHSC_A02169	SAOUHSC_A02169	-	9	21	0.42857142857142855	NE	NE	NE	NE	NA	DES	NA
2761	SAOUHSC_A02189	SAOUHSC_A02189	-	23	35	0.6571428571428571	NE	NE	NE	NE	NA	NE	NA
2762	SAOUHSC_A02331	SAOUHSC_A02331	conserved hypothetical protein	1	8	0.125	S	U	ES	ES	NA	NE	NA
2763	SAOUHSC_A02450	SAOUHSC_A02450	conserved hypothetical protein	15	30	0.5	NE	NE	NE	NE	NA	NE	NA
2764	SAOUHSC_A02577	SAOUHSC_A02577	-	7	16	0.4375	S	NE	NE	NE	NA	NE	NA
2765	SAOUHSC_A02794	SAOUHSC_A02794	-	16	30	0.5333333333333333	NE	NE	NE	NE	NA	NE	NA
2766	SAOUHSC_A02811	SAOUHSC_A02811	-	7	18	0.3888888888888889	NE	NE	NE	NE	NA	DES	NA
